,ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,lat,lon
1696,203859,Schmuggler La Bricotte - 3,0 - no rating,Thematic route,14.46,08:00,205,618,1034.0,0,0,jura-drei-seen-land,47.176884,6.905664999999999
1697,64742,Wolfsschlucht-Weg,2 - medium,Hiking,9.99,04:00,722,599,1177.0,0,4,jura-drei-seen-land,47.283424,7.5561039999999995
1698,925530,Riggisalp Trail (285),2 - medium,Snowshoe,4.04,04:00,474,1051,1511.0,4,4,jura-drei-seen-land,46.669703999999996,7.289014999999999
1699,1040668,Von Basel zum Mont Blanc Etappe 15: Chalet du Soldat – Feutersoey,3 - difficult,Hiking,23.25,06:30,349,1009,1928.0,2,6,jura-drei-seen-land,46.576405,7.263679
1700,60584,Les Bois – Doubs – La Ferrière,2 - medium,Hiking,12.37,08:00,409,610,1044.0,4,4,jura-drei-seen-land,47.176407,6.905619000000001
1701,247258,Rossienere to Rougemont,1 - easy,Hiking,12.79,03:30,177,876,1007.0,1,1,jura-drei-seen-land,46.464748,7.082702
1702,131288,Jerusalemweg: Allaman - Lausanne,3 - difficult,Pilgrimage,27.13,06:15,205,372,526.0,1,5,jura-drei-seen-land,46.469635,6.3963209999999995
1703,74649,Häxewääg,1 - easy,Thematic route,4.12,02:00,25,1046,1068.0,0,2,jura-drei-seen-land,46.670398999999996,7.287535000000001
1704,613213,wasserreich und hügelig,2 - medium,Cycling,80.1,06:11,662,408,795.0,3,4,jura-drei-seen-land,47.260021,7.789495
1705,925527,Schwyberg Trail,3 - difficult,Snowshoe,9.27,08:00,624,1008,1627.0,4,5,jura-drei-seen-land,46.670696,7.287311999999999
1706,69490,La Randoline,1 - easy,Thematic route,12.45,04:00,126,951,1019.0,1,2,jura-drei-seen-land,47.253391,6.998322
1707,112249,Leysin VM Oost-West,2 - medium,Hiking,7.55,02:36,426,1388,1814.0,2,3,jura-drei-seen-land,46.354313,7.021461
1708,735533,Sur les rives du Lac de Joux,1 - easy,Hiking,13.3,03:26,153,1005,1096.0,2,3,jura-drei-seen-land,46.669785,6.3253379999999995
1709,95949,Le Revers,2 - medium,Snowshoe,6.85,04:00,277,879,1093.0,3,3,jura-drei-seen-land,46.469551,7.008045
1710,70822,Wanderroute Au fil du Doubs 2,2 - medium,Hiking,20.35,08:00,142,493,693.0,2,4,jura-drei-seen-land,47.149467,6.840216000000001
1711,552517,LEY-JOG - Le Suchet en Boule de Gomme,0 - no rating,Running,4.86,00:49,80,1185,1265.0,0,0,jura-drei-seen-land,46.341286,7.019023
1712,378743,LEY-HDW - Hertenweide + Le Suchet,0 - no rating,Hiking,5.25,01:27,77,1185,1388.0,0,0,jura-drei-seen-land,46.354095,7.020891000000001
1713,169362,Pâturages boisés Neuchâtel,1 - easy,Thematic route,7.29,04:00,207,1068,1275.0,0,2,jura-drei-seen-land,47.096996000000004,6.8080050000000005
1714,83745,Wanderung Vicques – Corban,2 - medium,Hiking,11.82,03:25,420,455,774.0,3,4,jura-drei-seen-land,47.348988,7.41705
1715,925526,Aettenberg Trail,3 - difficult,Snowshoe,9.37,04:00,712,874,1586.0,4,5,jura-drei-seen-land,46.715042,7.309782000000001
1716,114430,"""Via LEtivaz AOP, Etappe 3b""",2 - medium,Thematic route,12.32,04:00,522,958,1408.0,0,4,jura-drei-seen-land,46.490116,7.210819
1717,75543,"""Via LEtivaz AOP, Etappe 7""",2 - medium,Thematic route,8.24,04:00,502,795,1036.0,0,4,jura-drei-seen-land,46.469933000000005,7.052294
1718,60553,Over the Oberberg,2 - medium,Winter hiking,8.21,04:00,337,493,829.0,1,4,jura-drei-seen-land,47.316528000000005,7.695662
1719,203845,6 La Route Verte - 6. Etappe,2 - medium,Cycling,73.01,08:00,1438,645,1293.0,0,4,jura-drei-seen-land,46.923446999999996,6.6350039999999995
1720,169361,Über den Oberberg im Sommer,2 - medium,Hiking,8.21,04:00,337,493,829.0,0,4,jura-drei-seen-land,47.316528000000005,7.695662
1721,925531,Gypsera-Eispaläste-Weg,1 - easy,Winter hiking,3.65,02:00,10,965,1047.0,2,2,jura-drei-seen-land,46.670525,7.287864
1722,378748,LEY-HDW - Naar de kabelbaan,0 - no rating,Hiking,2.36,00:43,65,1323,1452.0,0,0,jura-drei-seen-land,46.354221,7.021031
1723,169354,Rundgang durch die Wytweiden,1 - easy,Thematic route,6.09,04:00,68,952,1005.0,0,2,jura-drei-seen-land,47.253288,6.998500999999999
1724,203842,4 La Route Verte - 4. Etappe,2 - medium,Cycling,45.23,04:00,1079,436,1249.0,0,4,jura-drei-seen-land,47.366409000000004,7.156822999999999
1725,114434,"""Via LEtivaz AOP, Etappe 4""",1 - easy,Thematic route,3.44,02:00,31,882,981.0,0,2,jura-drei-seen-land,46.47377,7.130215
1726,551099,LEY-DW - Onder het Karreveld door,0 - no rating,Hiking,12.63,04:38,782,1164,1946.0,0,0,jura-drei-seen-land,46.354137,7.020817
1727,63224,Au fil du Doubs - stage 3,1 - easy,Hiking,12.98,04:00,81,473,571.0,1,2,jura-drei-seen-land,47.261596999999995,6.951675
1728,376991,Urlandschaft Breccaschlund,2 - medium,Hiking,17.08,08:00,857,1046,1666.0,3,4,jura-drei-seen-land,46.670357,7.287487
1729,378744,LEY-HDW-Jommekeswandeling,0 - no rating,Hiking,3.34,00:58,65,1185,1261.0,0,0,jura-drei-seen-land,46.341419,7.019375
1730,131282,Jerusalemweg: Moudon - Romont,2 - medium,Pilgrimage,14.83,04:00,386,497,810.0,1,4,jura-drei-seen-land,46.667957,6.799342
1731,69541,Spannende E-Bike Thaltour,1 - easy,Cycling,22.48,02:00,392,478,679.0,2,2,jura-drei-seen-land,47.31596,7.694913000000001
1732,203836,NaturaTrail Gruyère P.-Enhaut1,2 - medium,Thematic route,15.1,04:17,275,882,1498.0,2,3,jura-drei-seen-land,46.396576,7.101789
1733,897225,GFW 29 - An den Doubs,3 - difficult,Hiking,16.66,05:10,640,500,1020.0,5,0,jura-drei-seen-land,47.223671,6.957406
1734,376990,Natura Trail Gantrisch - 1,3 - difficult,Thematic route,15.39,05:21,1020,870,1719.0,0,6,jura-drei-seen-land,46.716763,7.308642999999999
1735,925525,Seerundweg Schwarzsee (),1 - easy,Winter hiking,4.11,02:00,22,1046,1068.0,1,2,jura-drei-seen-land,46.670483000000004,7.2874039999999995
1736,60583,"""Leisure walk, Pays-dEnhaut""",1 - easy,Hiking,10.12,04:00,394,891,1146.0,1,1,jura-drei-seen-land,46.464931,7.082517999999999
1737,573813,Via Surprise,2 - medium,Hiking,86.27,26:14,3059,287,1204.0,0,3,jura-drei-seen-land,47.476334,7.491463
1738,699636,Môtiers-PoëtaRaisse-Chasseron-Buttes,2 - medium,Hiking,20.99,05:27,926,735,1604.0,3,4,jura-drei-seen-land,46.911606,6.610491000000001
1739,63048,Route Le Noirmont – Pré Petitjean,2 - medium,Hiking,13.44,03:45,297,927,1093.0,3,3,jura-drei-seen-land,47.223774,6.957366
1740,489504,LEY-RACE - Lac des Chavonnes,0 - no rating,Racing,38.33,02:45,1402,943,1797.0,0,0,jura-drei-seen-land,46.354229,7.021116
1741,312304,LEY-MTB - La Berneuse - Pierre du Moëllé,0 - no rating,Mountainbike,26.76,04:23,1213,1313,2045.0,0,0,jura-drei-seen-land,46.354221,7.021062
1742,925524,"Holzweg Thal, der Erlebnisweg",1 - easy,Thematic route,11.37,04:00,386,511,661.0,0,2,jura-drei-seen-land,47.321865,7.709111
1743,104835,MTB 1/2 dag Pierre de Moëllé,0 - no rating,Mountainbike,16.25,02:24,575,1347,1660.0,0,0,jura-drei-seen-land,46.354328,7.021688
1744,950274,Balmberg-Weissenstein-Röti-Balmfluehchöpli-Balmberg,2 - medium,Hiking,7.17,01:47,393,1054,1393.0,4,4,jura-drei-seen-land,47.265381,7.539864
1745,104809,Fietsroute Col de la Croix,0 - no rating,Cycling,58.41,08:04,1664,385,1781.0,0,0,jura-drei-seen-land,46.297829,7.0566699999999996
1746,848024,GFW 24 - Hirnichopf,0 - no rating,Hiking,11.16,03:45,450,621,1026.0,0,0,jura-drei-seen-land,47.392365000000005,7.618092999999999
1747,116902,LEY-HDW - Lac des Chavonnes,0 - no rating,Hiking,6.84,02:07,238,1693,1843.0,0,0,jura-drei-seen-land,46.332546,7.083514
1748,274927,Ley NM Les Rouvennes,0 - no rating,Hiking,8.93,02:52,349,1039,1388.0,0,0,jura-drei-seen-land,46.354233,7.021197
1749,511170,"Zum Dach Europas 2. Tag, 1. Etappe",0 - no rating,Cycling,35.53,02:30,167,372,445.0,0,0,jura-drei-seen-land,46.381184000000005,6.239396
1750,82667,La Cascade du Dar - Col du Pillon,3 - difficult,Via ferrata,2.24,03:30,235,1453,1611.0,0,3,jura-drei-seen-land,46.353592,7.205452999999999
1751,159613,Zwischen Sense und Saane,1 - easy,Hiking,10.29,03:00,220,760,1032.0,2,2,jura-drei-seen-land,46.741737,7.28558
1752,850695,GFW 40 - Über die Roggenflue,0 - no rating,Hiking,11.51,04:00,600,440,998.0,0,0,jura-drei-seen-land,47.28537,7.710011
1753,799608,Olten-Bornchrüz-Born-Borntrail-Olten,2 - medium,Mountainbike,13.69,02:13,314,415,688.0,4,4,jura-drei-seen-land,47.344765,7.901066999999999
1754,982144,Hohe Winde,1 - easy,Ski tour,4.18,01:08,563,639,1202.0,2,2,jura-drei-seen-land,47.352982,7.607272999999999
1755,272877,Leysin DT Tour de Famelon,2 - medium,High tour,12.53,04:52,942,1381,2143.0,0,3,jura-drei-seen-land,46.354263,7.0213779999999995
1756,104833,MTB 1/2 dag Tour de Leysin,0 - no rating,Mountainbike,22.42,02:42,648,1099,1410.0,0,0,jura-drei-seen-land,46.354301,7.021560000000001
1757,65617,Creux du Van,2 - medium,Mountainbike,21.67,03:16,769,446,1458.0,3,3,jura-drei-seen-land,46.942032,6.676475999999999
1758,104910,"joggingtour 5,3 km Villars",0 - no rating,Running,5.76,00:58,105,1254,1324.0,0,0,jura-drei-seen-land,46.297089,7.056455000000001
1759,312306,Leysin op het spoor,0 - no rating,Hiking,3.46,00:53,5,1252,1388.0,0,0,jura-drei-seen-land,46.354221,7.021039999999999
1760,104887,DT  Cabane du Plan Névé,0 - no rating,Hiking,9.77,04:24,1033,1246,2259.0,0,0,jura-drei-seen-land,46.252743,7.111157
1761,104895,NM. Les Rouvennes,2 - medium,Hiking,7.33,02:24,348,1038,1387.0,2,3,jura-drei-seen-land,46.354305,7.021586999999999
1762,104808,Fietsroute 3 cols,0 - no rating,Cycling,95.22,11:46,2372,900,1781.0,0,0,jura-drei-seen-land,46.297451,7.056789
1763,381073,Weissenstein - Grenchen,2 - medium,Hiking,17.5,05:30,490,599,1410.0,3,3,jura-drei-seen-land,47.253559,7.507648
1764,104935,"""Winter: NM Nid dAigle""",0 - no rating,Hiking,7.63,02:34,236,1256,1468.0,0,0,jura-drei-seen-land,46.354061,7.021124
1765,769388,Gruyères - Broc Maison Cailler,1 - easy,Hiking,5.85,01:30,43,684,808.0,0,1,jura-drei-seen-land,46.582592,7.080246000000001
1766,152209,Von der Grotte zur Felsenkappelle,1 - easy,Hiking,11.3,03:00,260,605,748.0,2,2,jura-drei-seen-land,46.866378999999995,7.314812
1767,154452,Magdalena Einsiedelei,1 - easy,Hiking,9.73,02:30,160,532,613.0,1,2,jura-drei-seen-land,46.850998,7.1895869999999995
1768,104942,Winter: VM Boule de Gomme + Le Suchet,0 - no rating,Hiking,3.34,00:58,63,1236,1289.0,0,0,jura-drei-seen-land,46.3438,7.013478999999999
1769,162894,"Film ab, Gilberte de Courgenay",0 - no rating,Thematic route,9.37,02:30,173,422,539.0,0,0,jura-drei-seen-land,47.420986,7.079638
1770,97275,Aigle - Chamonix (day 16),0 - no rating,Long distance cycling,80.65,08:16,1924,381,1530.0,0,0,jura-drei-seen-land,46.323372,6.962064
1771,1002872,Oensingen – Roggenflue – Oensingen,2 - medium,Mountainbike,14.63,01:55,545,456,998.0,2,3,jura-drei-seen-land,47.28566,7.709738000000001
1772,753930,Kleiner Ausflug,1 - easy,Mountainbike,17.14,01:27,226,456,557.0,4,2,jura-drei-seen-land,47.32642,7.1226899999999995
1773,104907,NM panoramawandeling,0 - no rating,Hiking,6.17,02:01,300,1388,1646.0,0,0,jura-drei-seen-land,46.354313,7.021472
1774,97896,Schlittelweg Grenchenberg - Grenchen,2 - medium,Sledge,5.43,01:10,10,590,1286.0,3,3,jura-drei-seen-land,47.220421,7.381158
1775,65690,Schleifenroute CH / Lausanne - Morges / Wanderung 4,0 - no rating,Hiking,12.96,03:20,9,370,405.0,0,0,jura-drei-seen-land,46.510387,6.626638000000001
1776,863010,Solothurn - Huttwil via Burgdorf,2 - medium,Cycling,55.83,04:05,513,428,824.0,2,3,jura-drei-seen-land,47.207493,7.538841000000001
1777,104892,DW La Berneuse,2 - medium,Hiking,11.89,04:15,692,1381,2038.0,3,3,jura-drei-seen-land,46.354385,7.021992999999999
1778,104940,Winter: VM Le Flot de Crête,0 - no rating,Hiking,5.01,01:33,128,1152,1388.0,0,0,jura-drei-seen-land,46.354061,7.021124
1779,97265,Saignelegier - Neuchatel (day 13),0 - no rating,Long distance cycling,81.71,06:18,1010,429,1329.0,0,0,jura-drei-seen-land,47.253368,7.019087
1780,157768,Baslerweg,0 - no rating,Pilgrimage,107.62,31:04,2646,247,1280.0,0,0,jura-drei-seen-land,47.559711,7.588553999999999
1781,761098,Solothurn - Bielersee - Solothurn,1 - easy,Cycling,60.67,04:15,126,426,490.0,0,2,jura-drei-seen-land,47.207825,7.538717
1782,511172,Zum Dach Europas 6. Tag,0 - no rating,Cycling,32.95,02:42,261,373,546.0,0,0,jura-drei-seen-land,46.398476,6.926239
1783,104918,"""DW  Gorges de LAvançon""",0 - no rating,Hiking,13.04,04:33,739,728,1251.0,0,0,jura-drei-seen-land,46.267696,7.056305
1784,287803,Per Ostgratwanderweg auf das Balmfluehchöpfli,2 - medium,Hiking,3.8,02:30,501,749,1247.0,4,5,jura-drei-seen-land,47.256084,7.556564
1785,276181,Mittelpunkt Aargau,1 - easy,Hiking,11.18,03:10,250,354,647.0,2,2,luzern-vierwaldstaettersee,47.418831,8.217141999999999
1786,257134,Grossteilerberg Bike,2 - medium,Mountainbike,17.78,02:03,655,481,1135.0,0,3,luzern-vierwaldstaettersee,46.836346,8.18559
1787,130918,Bergwanderung Wildspitz,2 - medium,Hiking,11.96,04:30,822,765,1580.0,2,4,luzern-vierwaldstaettersee,47.07999,8.62753
1788,120881,Walking- und Joggingrouten in der Region Eigenamt,2 - medium,Running,13.51,03:30,198,381,472.0,0,3,luzern-vierwaldstaettersee,47.434914,8.194303999999999
1789,260871,Klettersteig Diavolo (Bis voraussichtlich Ende Mai geschlossen),0 - no rating,Via ferrata,1.0,02:30,519,1397,1916.0,0,0,luzern-vierwaldstaettersee,46.647327000000004,8.591759
1790,6738,Vier-Seen-Wanderung,2 - medium,Hiking,19.6,06:30,1567,1001,2312.0,3,3,luzern-vierwaldstaettersee,46.816788,8.396773
1791,156896,Himmlische Pfade: Einsiedeln - Stadt Zug,3 - difficult,Pilgrimage,28.32,08:20,700,415,1152.0,0,6,luzern-vierwaldstaettersee,47.12672,8.75043
1792,252517,5-Hütten-Panoramaweg: Etappe 1  Göschenen zur Dammahütte SAC,2 - medium,Hiking,13.41,05:10,1416,1106,2438.0,3,3,luzern-vierwaldstaettersee,46.665977000000005,8.58836
1793,281733,Riedalp-Trail Brunni,2 - medium,Snowshoe,2.89,01:30,129,1513,1631.0,0,3,luzern-vierwaldstaettersee,46.832218,8.40734
1794,161140,Schneeschuh Tour von  Luthern Bad auf den Napf,3 - difficult,Snowshoe,8.89,04:30,566,873,1404.0,0,5,luzern-vierwaldstaettersee,47.027142,7.925091
1795,114184,Etappe: Stoos - Morschach | Schwyzer Tal- & Gipfeltour,2 - medium,Hiking,4.95,02:03,27,642,1295.0,1,3,luzern-vierwaldstaettersee,46.981483000000004,8.664059
1796,6736,Walenpfad,2 - medium,Hiking,11.8,03:30,801,1583,1912.0,3,3,luzern-vierwaldstaettersee,46.832378000000006,8.407652
1797,254356,Hitzkirch - Horben - Lieli - Hitzkirch,1 - easy,Hiking,19.7,05:35,540,470,858.0,0,2,luzern-vierwaldstaettersee,47.222256,8.252647
1798,199934,Rossweid - Kemmeribodenbad,1 - easy,Hiking,9.19,02:33,0,975,1463.0,2,2,luzern-vierwaldstaettersee,46.808895,8.026767999999999
1799,86669,Wildromantische Wanderung in der Göscheneralp,2 - medium,Hiking,9.01,02:57,179,1120,1786.0,3,2,luzern-vierwaldstaettersee,46.649017,8.498889
1800,491848,Kleiner Rundweg Leutschen,1 - easy,Hiking,4.34,01:10,70,422,492.0,0,1,luzern-vierwaldstaettersee,47.197521,8.734911
1801,504722,Muotathal - Pfannenstock,3 - difficult,Hiking,16.31,05:00,1495,955,2450.0,4,6,luzern-vierwaldstaettersee,46.938107,8.835381
1802,74619,Stoos - Brunnerboden,2 - medium,Snowshoe,4.48,01:50,191,1192,1383.0,1,3,luzern-vierwaldstaettersee,46.978092,8.666851
1803,176931,Panorama-Route: Sempach-Buttisholz-Sempach,3 - difficult,Cycling,38.38,02:52,475,504,729.0,4,5,luzern-vierwaldstaettersee,47.124336,8.189067999999999
1804,368325,WanderWunder Schwyz: Rund um den Glattalpsee,2 - medium,Hiking,13.34,03:50,780,1146,1892.0,3,4,luzern-vierwaldstaettersee,46.914436,8.846305000000001
1805,177003,Ächerlipass E-Biketour,3 - difficult,Cycling,29.98,03:10,1032,445,1457.0,3,5,luzern-vierwaldstaettersee,46.933529,8.391889
1806,163881,Hirsegg - Schrattenfluh - Rossweid - Sörenberg,3 - difficult,Hiking,17.96,06:40,1195,1070,2058.0,4,5,luzern-vierwaldstaettersee,46.838638,8.012205999999999
1807,77221,Höhenweg Chilcherbergen-Golzern,2 - medium,Hiking,5.2,02:20,416,1158,1521.0,3,2,luzern-vierwaldstaettersee,46.793987,8.684705000000001
1808,131002,"Sattelpass, Seewenegg",3 - difficult,Mountainbike,39.09,04:30,1742,479,1524.0,4,5,luzern-vierwaldstaettersee,46.836689,8.1866
1809,159648,"Cable car to Klewenalp, Walk to Stockhuette",1 - easy,Hiking,4.56,00:50,118,1273,1670.0,1,1,luzern-vierwaldstaettersee,46.940117,8.473400999999999
1810,383216,Stoos - Chruteren-Bawangli-Seilstock,2 - medium,Winter hiking,6.74,01:55,187,1274,1360.0,3,3,luzern-vierwaldstaettersee,46.977982,8.666839999999999
1811,177083,Jochpass-Trail,1 - easy,Mountainbike,3.84,00:17,0,1771,2206.0,2,1,luzern-vierwaldstaettersee,46.778633,8.387044
1812,120926,Römerrebberg und Flösser,2 - medium,Cycling,36.75,03:45,520,327,550.0,2,3,luzern-vierwaldstaettersee,47.478984999999994,8.206605999999999
1813,252481,Panoramaweg Sihlsee,1 - easy,Thematic route,9.39,02:34,146,877,966.0,1,2,luzern-vierwaldstaettersee,47.126765999999996,8.749545
1814,157653,Emmenuferweg,2 - medium,Hiking,58.47,15:07,113,436,1302.0,0,3,luzern-vierwaldstaettersee,46.804859,8.06484
1815,280155,Schlittelbahn Bogenfang,1 - easy,Sledge,1.79,00:06,6,1049,1318.0,2,1,luzern-vierwaldstaettersee,47.05843,8.695499
1816,928073,Winterlicher KulinarikTrail Marbach,1 - easy,Winter hiking,1.7,00:45,22,864,886.0,1,1,luzern-vierwaldstaettersee,46.850288,7.895442
1817,299957,Reuss Kanu,2 - medium,Kayak / Canoe,25.14,05:04,1,333,367.0,3,2,luzern-vierwaldstaettersee,47.350821999999994,8.338
1818,173264,Bahnentour Mythenregion – Hoch-Ybrig,2 - medium,Mountainbike,33.58,03:30,2019,598,1822.0,3,3,luzern-vierwaldstaettersee,47.014755,8.669222999999999
1819,181337,Rundweg Freyenweiher - Krebsbach,2 - medium,Hiking,8.21,02:30,189,499,655.0,0,3,luzern-vierwaldstaettersee,47.195332,8.724502000000001
1820,7595,Panorama Wanderung Melchsee-Frutt - Abgschütz - Älggialp - Stöckalp,0 - no rating,Hiking,16.4,06:00,1383,1076,2226.0,3,4,luzern-vierwaldstaettersee,46.774582,8.268499
1821,120893,Skulpturenweg,1 - easy,Thematic route,2.33,00:45,112,628,748.0,0,2,luzern-vierwaldstaettersee,47.429482,8.119947999999999
1822,663236,"Gipfelwanderung zum Stuckli Chriiz, Sachseln",0 - no rating,Hiking,3.63,01:35,475,1316,1791.0,0,0,luzern-vierwaldstaettersee,46.837345,8.238875
1823,245408,Alpenkranz 40. Etappe: Spannorthütte -Surenenpass - Brüsti,2 - medium,long-distance walking trail,14.27,05:45,950,1386,2293.0,3,4,luzern-vierwaldstaettersee,46.799976,8.510064
1824,563545,Rund um Stans,1 - easy,Hiking,7.28,02:00,154,444,596.0,1,1,luzern-vierwaldstaettersee,46.958462,8.366842
1825,132994,Römerstadt & Aussichtsturm,2 - medium,Hiking,9.78,02:45,420,266,606.0,1,3,luzern-vierwaldstaettersee,47.538371999999995,7.723652
1826,202600,4-Seen Wanderung,3 - difficult,Hiking,24.82,08:32,1377,997,2209.0,2,5,luzern-vierwaldstaettersee,46.819626,8.402855
1827,257152,Obwaldner Höhenweg: Etappe 1,3 - difficult,Hiking,21.11,06:30,639,1181,2070.0,3,5,luzern-vierwaldstaettersee,46.979576,8.253691
1828,601914,Sonnentauweg Sörenberg,1 - easy,Thematic route,1.36,00:25,50,1470,1509.0,1,1,luzern-vierwaldstaettersee,46.808273,8.026469
1829,288089,Titlis Trail Fürenalp,1 - easy,Snowshoe,2.3,00:55,104,1825,1913.0,0,2,luzern-vierwaldstaettersee,46.801231,8.468351
1830,265543,Sternenegg-Bike-Tour,3 - difficult,Mountainbike,15.31,02:25,543,1068,1517.0,3,3,luzern-vierwaldstaettersee,47.039726,8.782337
1831,257174,Touring-Route 3: Historische Hauptorte,0 - no rating,Hiking,244.82,03:28,3648,415,1947.0,0,0,luzern-vierwaldstaettersee,46.894726,8.247314
1832,350244,"5-Hütten-Panoramaweg Uri, Zwitserland",2 - medium,Hiking,42.02,20:25,3404,1099,2611.0,4,4,luzern-vierwaldstaettersee,46.668262,8.586892
1833,554929,Spaziergang Kerns - Flüeli-Ranft,1 - easy,Hiking,3.68,01:08,213,561,728.0,1,2,luzern-vierwaldstaettersee,46.900940000000006,8.274556
1834,120869,Kultur- und Rebsortenlehrpfad Oberflachs,1 - easy,Thematic route,2.87,01:00,116,398,512.0,0,2,luzern-vierwaldstaettersee,47.442265,8.128799
1835,541489,"Motivationspfad ""a de Wegere""",1 - easy,Thematic route,3.1,00:46,18,489,506.0,0,1,luzern-vierwaldstaettersee,47.189598,7.976433999999999
1836,178096,Ein Familienausflug wie aus dem Bilderbuch,1 - easy,Cycling,9.49,00:40,32,690,722.0,1,1,luzern-vierwaldstaettersee,46.785796999999995,8.159682
1837,554976,Kulinarische Wanderung am Sarnersee,1 - easy,Hiking,9.98,02:30,23,470,492.0,1,1,luzern-vierwaldstaettersee,46.897633,8.245239
1838,208229,Escholzmatt - Turner,1 - easy,Hiking,10.4,03:14,414,853,1228.0,0,2,luzern-vierwaldstaettersee,46.91539,7.936145
1839,159643,"Walk to Stans, train and cog railway to Pilatus",2 - medium,Hiking,13.04,04:30,467,437,783.0,2,3,luzern-vierwaldstaettersee,46.967133000000004,8.474922
1840,219488,Köhlerweg Romoos,2 - medium,Thematic route,10.96,04:00,799,792,1157.0,0,3,luzern-vierwaldstaettersee,47.010971000000005,8.02717
1841,255949,Felsenweg Bürgenstock,1 - easy,Hiking,4.38,01:43,275,873,1115.0,1,2,luzern-vierwaldstaettersee,46.997276,8.381891
1842,72169,Rigi Lehnenweg,3 - difficult,Hiking,22.33,07:30,1022,416,782.0,3,5,luzern-vierwaldstaettersee,47.096478000000005,8.463455999999999
1843,132220,Schimbrig-First-Tour,2 - medium,Mountainbike,31.43,03:30,1363,695,1431.0,3,4,luzern-vierwaldstaettersee,46.978077,8.047148
1844,300812,Rigi Goethe Weg,2 - medium,Hiking,5.9,03:00,699,1166,1797.0,3,4,luzern-vierwaldstaettersee,47.036667,8.475772000000001
1845,266685,Luthertaler Sagenweg,2 - medium,Thematic route,6.36,01:50,148,675,822.0,0,3,luzern-vierwaldstaettersee,47.098495,7.917757000000001
1846,311552,Geo-Wanderweg Küttigen,1 - easy,Thematic route,2.15,00:45,175,445,621.0,1,1,luzern-vierwaldstaettersee,47.421375,8.051472
1847,67881,Schwyzer Höhenweg 2. Etappe Rigi – Goldau,2 - medium,Hiking,9.05,03:10,1,509,1597.0,2,4,luzern-vierwaldstaettersee,47.053622999999995,8.47423
1848,452353,Über den Schlierengrat,2 - medium,Snowshoe,9.96,03:47,420,1397,1718.0,3,3,luzern-vierwaldstaettersee,46.893024,8.125767999999999
1849,211591,Von Luzern über Rio de Janeiro nach Meggen,1 - easy,Hiking,11.95,03:21,242,434,543.0,1,2,luzern-vierwaldstaettersee,47.05106,8.309095
1850,72817,Historische Spazierwanderung Hohle Gasse,1 - easy,Thematic route,4.21,01:15,133,416,513.0,1,2,luzern-vierwaldstaettersee,47.096610999999996,8.463267
1851,95934,Rigi - Klösterliweg,1 - easy,Winter hiking,2.09,00:45,21,1316,1454.0,2,2,luzern-vierwaldstaettersee,47.044113,8.466572
1852,761104,Schwander Chilbi,1 - easy,Trailrunning,7.23,01:25,304,981,1250.0,1,1,luzern-vierwaldstaettersee,46.821354,8.405994
1853,931679,Rundtour Willisau - Soppisee - Alberswil,1 - easy,Cycling,29.85,02:00,187,517,622.0,2,2,luzern-vierwaldstaettersee,47.122452,7.996687
1854,120855,Aargauer Altstädte,3 - difficult,Cycling,62.89,03:30,252,330,446.0,2,5,luzern-vierwaldstaettersee,47.391968,8.044489
1855,332341,Gletscherspur Seebodenalp,1 - easy,Thematic route,4.92,01:30,102,1019,1121.0,0,2,luzern-vierwaldstaettersee,47.070721,8.466987
1856,87340,Spielplatz-Safari rund um Altdorf,1 - easy,Thematic route,3.78,01:11,146,445,584.0,1,1,luzern-vierwaldstaettersee,46.881809000000004,8.643758
1857,117069,Klingnauer Stausee,1 - easy,Cycling,24.6,01:40,82,313,394.0,2,2,luzern-vierwaldstaettersee,47.588885999999995,8.290236
1858,158658,Bergbeizli-Weg mit Chäs(S)pass,1 - easy,Thematic route,4.34,01:22,139,1284,1391.0,2,1,luzern-vierwaldstaettersee,46.977196,8.667306
1859,232762,Alpenkranz 28. Etappe: Chelenalphütte - Hinter Mur - Bergseehütte,3 - difficult,long-distance walking trail,5.2,03:50,367,2342,2611.0,5,3,luzern-vierwaldstaettersee,46.671738,8.440046
1860,784269,Seebodenalp Panoramaweg,1 - easy,Hiking,5.3,01:13,212,1018,1125.0,1,2,luzern-vierwaldstaettersee,47.068718,8.466807000000001
1861,262231,Vier - Quellen - Weg: Etappe 2 Über den Giübin zum Gotthardpass,2 - medium,Hiking,12.47,05:15,832,2028,2776.0,4,4,luzern-vierwaldstaettersee,46.59446,8.658114
1862,1002854,Küssnacht SZ – Seebodenalp – Küssnacht SZ,2 - medium,Mountainbike,30.7,03:45,788,415,1082.0,2,3,luzern-vierwaldstaettersee,47.081333,8.439483000000001
1863,216648,"2-Tagestour T5, Über Grat-Weg zur Capanna Cadlimo",3 - difficult,High tour,21.19,07:30,961,1803,2872.0,0,5,luzern-vierwaldstaettersee,46.660301000000004,8.670187
1864,65426,Naturkundlicher Höhenweg Schächental,1 - easy,Hiking,8.57,03:01,281,1610,2060.0,2,2,luzern-vierwaldstaettersee,46.871479,8.837976
1865,931665,Willisau-Hergiswil-Menzberg-Willisau,2 - medium,Cycling,39.96,03:50,1034,558,1104.0,3,3,luzern-vierwaldstaettersee,47.12093,7.992564999999999
